ID	log2fold	p	p.adj
ENSMUSG00000043510	-0.681390799365577	0.040257192283342	0.164116415856039
ENSMUSG00000028580	0.638735597731229	0.04028794287864	0.164173156827579
ENSMUSG00000045176	0.664132177349508	0.040284893413538	0.164173156827579
ENSMUSG00000023259	0.812157468113868	0.040322710040311	0.164280514777849
ENSMUSG00000087138	-1.54384975350911	0.04034396700515	0.164332796903207
ENSMUSG00000010660	1.22501736873111	0.040387699111014	0.164476585920363
ENSMUSG00000049439	-0.677503746449719	0.040402752433625	0.164503546592093
ENSMUSG00000044092	-1.522875358844	0.040429654270853	0.164578728268264
ENSMUSG00000101682	-3.97191408230802	0.04044248233613	0.164596599818669
ENSMUSG00000035504	-2.87556418300127	0.04049174619234	0.164718260844118
ENSMUSG00000026664	1.26143761670233	0.040481266221656	0.164718260844118
ENSMUSG00000026235	-2.07014807611649	0.040497707438786	0.164718260844118
ENSMUSG00000050357	1.083591984329	0.040555568044797	0.164919213226986
ENSMUSG00000024269	-0.56373974456861	0.040624102984235	0.165163479973629
ENSMUSG00000027523	0.570599221893451	0.040713444029535	0.165457740142528
ENSMUSG00000044860	-2.33721314660539	0.040712038831846	0.165457740142528
ENSMUSG00000109879	3.86472150121217	0.040732990687613	0.165502697217928
ENSMUSG00000022429	-1.7161652709234	0.040756620131638	0.165564220930417
ENSMUSG00000001348	-0.789031741558953	0.040788184320606	0.165657945355415
ENSMUSG00000070000	0.781399463116088	0.040829717418162	0.165771854948655
ENSMUSG00000033209	0.867742029557981	0.040833227201942	0.165771854948655
ENSMUSG00000003348	1.13818381520755	0.040893631768509	0.165948008094093
ENSMUSG00000004931	0.765327406954982	0.040889443750218	0.165948008094093
ENSMUSG00000108269	-1.32049768243026	0.040926835741416	0.1660482081547
ENSMUSG00000005696	1.44330769050339	0.040963066844326	0.166153730451082
ENSMUSG00000037822	0.608302190576899	0.040969879708295	0.166153730451082
ENSMUSG00000070291	1.80703223724175	0.040997455235916	0.166231003801083
ENSMUSG00000045509	-4.72082829268021	0.041014239060193	0.166264497370572
ENSMUSG00000056267	-0.895345219174466	0.041031561204592	0.166300158823597
ENSMUSG00000090150	0.823756446283194	0.041084524853981	0.16642899701905
ENSMUSG00000022519	1.52213612204477	0.041088944975842	0.16642899701905
ENSMUSG00000071847	2.4390896353629	0.041081051045582	0.16642899701905
ENSMUSG00000023990	-0.577174621715784	0.04112947400846	0.1665585736938
ENSMUSG00000021367	-2.67933571804146	0.041173441320802	0.166659629354805
ENSMUSG00000039686	0.528206659264759	0.041180059132115	0.166659629354805
ENSMUSG00000032601	0.672657981849823	0.041176084102421	0.166659629354805
ENSMUSG00000029499	1.25089484994009	0.041204057902394	0.166722165007673
ENSMUSG00000079511	1.36752175713122	0.041213604441251	0.166726209422537
ENSMUSG00000020135	-2.39576254610896	0.041244528155666	0.166816713815587
ENSMUSG00000073421	-1.34752409529144	0.041263817394397	0.166860133895627
ENSMUSG00000021573	5.78522057097421	0.041346632930052	0.167160366542287
ENSMUSG00000046971	1.75580137028818	0.04137775008886	0.167251506627308
ENSMUSG00000056054	-2.56254987780734	0.04139660537813	0.167293055958395
ENSMUSG00000029090	2.03101881681359	0.041418841819312	0.167348249247994
ENSMUSG00000031555	0.881535493090968	0.041460476672181	0.167481780584847
ENSMUSG00000036986	-0.698135351519055	0.04150758081798	0.167637345552035
ENSMUSG00000111301	1.2654076679302	0.041535444847865	0.167715156830325
ENSMUSG00000107750	0.793455360735836	0.041609393335241	0.167978980916919
ENSMUSG00000021822	-1.93577526045505	0.041641543520356	0.168073989127163
ENSMUSG00000020644	0.871113762160154	0.041668615168341	0.168113686884968
ENSMUSG00000029363	-0.354938388053174	0.041667536118083	0.168113686884968
ENSMUSG00000017692	1.23252281156857	0.04170179946193	0.168212779591371
ENSMUSG00000023977	0.59246297023813	0.041732682037514	0.168270914514958
ENSMUSG00000018820	0.499049236646434	0.041742090292607	0.168270914514958
ENSMUSG00000029162	-0.705723121512093	0.041741280194976	0.168270914514958
ENSMUSG00000105160	-2.20416575018328	0.041754490534849	0.16828612538498
ENSMUSG00000083674	-3.24742825535808	0.041801226582165	0.16843308366276
ENSMUSG00000024069	-0.372407482259031	0.041808222232793	0.16843308366276
ENSMUSG00000061207	0.564396363200768	0.041864817997902	0.168626265679345
ENSMUSG00000022550	0.795902176728221	0.041877898493052	0.168644130037979
ENSMUSG00000085511	-4.72077420219204	0.041889790542634	0.168657202087751
ENSMUSG00000026927	0.353858998565037	0.04191408945474	0.16872021110062
ENSMUSG00000022708	0.477946647769967	0.041944242472583	0.168746748750196
ENSMUSG00000051817	-1.2829724621619	0.041955233757608	0.168746748750196
ENSMUSG00000020091	-0.5381186992255	0.04195380025999	0.168746748750196
ENSMUSG00000099689	1.97834079153754	0.041955284330674	0.168746748750196
ENSMUSG00000103163	5.04598196482105	0.041967552287613	0.168761295088531
ENSMUSG00000002825	-0.712954309503249	0.04198521558484	0.168762744779204
ENSMUSG00000029386	-1.63528205797599	0.041979085721592	0.168762744779204
ENSMUSG00000048234	-1.49221474325112	0.042036236198136	0.16889822029187
ENSMUSG00000031293	5.28175382180221	0.042032593807057	0.16889822029187
ENSMUSG00000068120	-2.66682993877584	0.042076010578225	0.168988416378307
ENSMUSG00000061882	2.03151885739954	0.042071271556641	0.168988416378307
ENSMUSG00000060445	-5.43053348818559	0.042214727900235	0.169510641652919
ENSMUSG00000051166	0.901860349056306	0.042289040132947	0.169774090527557
ENSMUSG00000089997	-4.4342662384001	0.042299630173327	0.169781663743023
ENSMUSG00000026313	-0.510096201423301	0.042309513589107	0.169786398186115
ENSMUSG00000034987	-1.09161599494476	0.042345647394865	0.169896450788079
ENSMUSG00000048310	0.523574538762745	0.04241921399293	0.170156612658869
ENSMUSG00000089832	0.454452448113079	0.04245840546204	0.170278806609378
ENSMUSG00000116657	-0.863993762264377	0.042502039063837	0.170301940586995
ENSMUSG00000031297	-3.53276342199574	0.042498228666489	0.170301940586995
ENSMUSG00000021774	-0.594167414022551	0.042481781565768	0.170301940586995
ENSMUSG00000039200	2.4655776803247	0.042515396134139	0.170301940586995
ENSMUSG00000021306	1.40646571963715	0.042516555629193	0.170301940586995
ENSMUSG00000025192	-0.532692660580412	0.042478534623658	0.170301940586995
ENSMUSG00000028949	1.1891479239612	0.042528754954926	0.170315833074471
ENSMUSG00000068040	0.464626455857244	0.042585701670554	0.170508883926005
ENSMUSG00000101634	1.21885178254418	0.042804797190298	0.1713268289051
ENSMUSG00000087289	-2.15432589903414	0.042808497271961	0.1713268289051
ENSMUSG00000048497	-0.602881047351547	0.042816337259054	0.1713268289051
ENSMUSG00000025231	0.680422350424176	0.042885865238221	0.171569846842079
ENSMUSG00000072844	-2.42598892107203	0.042899164480246	0.171587861701078
ENSMUSG00000001588	-0.530025825723833	0.042928567116698	0.171670266245475
ENSMUSG00000018569	-1.42426383340826	0.04296762301333	0.17175602912316
ENSMUSG00000029862	-5.09186313155442	0.042964936781342	0.17175602912316
ENSMUSG00000013997	0.447516298352377	0.042991106153852	0.171814691199178
ENSMUSG00000007411	0.509278304828619	0.043023258950399	0.171907970574648
ENSMUSG00000029703	-0.466767894666125	0.043062604393817	0.1720299455069
ENSMUSG00000108477	2.33892059983228	0.043117212513014	0.172212830567436
ENSMUSG00000079853	-2.81196517643135	0.04313786476877	0.172224790840032
ENSMUSG00000022515	0.578785071030757	0.04313059863223	0.172224790840032
ENSMUSG00000049350	-3.71343800362067	0.043216873477431	0.172504921408684
ENSMUSG00000053914	1.56241752234608	0.043232455098717	0.172531812931809
ENSMUSG00000028556	0.69964249328704	0.043309457234047	0.172803759923205
ENSMUSG00000015647	3.67845997339303	0.04332402780254	0.172826546082648
ENSMUSG00000025872	-0.532039636547068	0.043349189809123	0.172891565243621
ENSMUSG00000108090	-0.911432879827616	0.04336004132556	0.172899494304518
ENSMUSG00000027357	-0.606402861325456	0.043391174041314	0.172986782833613
ENSMUSG00000031229	1.28301856742095	0.043399667564859	0.172986782833613
ENSMUSG00000038637	0.90242382475186	0.043448938037597	0.173077074596569
ENSMUSG00000097327	-1.05728172743516	0.043435183955129	0.173077074596569
ENSMUSG00000102970	2.04388191722187	0.043443261006633	0.173077074596569
ENSMUSG00000071392	-3.06674825857862	0.043492147200031	0.173197815262428
ENSMUSG00000041939	0.581691770230148	0.043503030036046	0.173197815262428
ENSMUSG00000099032	4.51804598614187	0.043505884799605	0.173197815262428
ENSMUSG00000105699	2.22689738785019	0.043550610728132	0.173325114147623
ENSMUSG00000054889	-3.74596703517021	0.043555631801489	0.173325114147623
ENSMUSG00000083924	5.01764562061926	0.043577830333722	0.173378082055868
ENSMUSG00000057836	-2.4644648857883	0.0437108205167	0.173871732426439
ENSMUSG00000037636	-1.01804504388799	0.043794556955401	0.174133799944762
ENSMUSG00000040327	0.852226981382518	0.043786484004576	0.174133799944762
ENSMUSG00000049225	0.631551032667448	0.043841690630368	0.17428568557705
ENSMUSG00000049680	0.657731400840823	0.043897014620002	0.174470061978885
ENSMUSG00000041377	-2.66647400353375	0.04394379390253	0.174612402521733
ENSMUSG00000026942	0.677118984997797	0.043950730321511	0.174612402521733
ENSMUSG00000028936	-0.644334859114877	0.043988828161608	0.174692604020457
ENSMUSG00000097835	0.928245356436748	0.043981157717296	0.174692604020457
ENSMUSG00000033256	1.47740189525878	0.044022827873771	0.17479099136528
ENSMUSG00000029629	-0.563049932856176	0.04406536932497	0.17479099136528
ENSMUSG00000047735	-0.834580871057726	0.04406736533216	0.17479099136528
ENSMUSG00000020792	0.592522927734439	0.044050327262384	0.17479099136528
ENSMUSG00000027313	-1.30992318140908	0.04405454607374	0.17479099136528
ENSMUSG00000063415	1.84198147857279	0.044058828503138	0.17479099136528
ENSMUSG00000027531	0.234903038018521	0.044095379575466	0.174831010036302
ENSMUSG00000032193	1.15383786816498	0.04409012907569	0.174831010036302
ENSMUSG00000032041	-0.752568962692397	0.044126889138429	0.174920387405678
ENSMUSG00000041857	1.63327415042965	0.044151840593504	0.174948193064693
ENSMUSG00000031984	-0.489185088219511	0.044143333537367	0.174948193064693
ENSMUSG00000079429	-1.02982629472079	0.044163391844707	0.174958425002984
ENSMUSG00000040812	2.47255474225605	0.044228820332395	0.175182050400818
ENSMUSG00000021038	0.468756629840573	0.044284001510515	0.175320798348541
ENSMUSG00000090110	-0.797487797446694	0.044283951033174	0.175320798348541
ENSMUSG00000098761	-1.90148642866977	0.044290813259938	0.175320798348541
ENSMUSG00000045302	-0.465914012196624	0.044320636129743	0.175323816981929
ENSMUSG00000023571	0.698283555503835	0.044313228238455	0.175323816981929
ENSMUSG00000006676	0.651906030578726	0.044301216175487	0.175323816981929
ENSMUSG00000076550	-4.9637274163997	0.044327526803449	0.175323816981929
ENSMUSG00000041608	2.53217216317612	0.044345441625263	0.175359118139874
ENSMUSG00000050967	-2.16013954280601	0.04438763762923	0.175490402763153
ENSMUSG00000055541	-1.04761751084988	0.044543489346084	0.176070890916731
ENSMUSG00000033047	-0.34022762775391	0.044555599532994	0.176083079434789
ENSMUSG00000004100	-0.631135255336281	0.044585924609467	0.176162684307353
ENSMUSG00000053263	2.607249308349	0.044593804024694	0.176162684307353
ENSMUSG00000006476	0.616784659118563	0.044609453684198	0.176188826284198
ENSMUSG00000004317	0.944789947745746	0.044636443428046	0.176259737237023
ENSMUSG00000029617	0.357556976320116	0.044708985607932	0.17651045987734
ENSMUSG00000085501	-1.68316050930375	0.044739778500157	0.176596288790481
ENSMUSG00000038068	1.06691986272953	0.044764076850209	0.176656452987463
ENSMUSG00000025324	1.20028508297865	0.044816005249531	0.17682376905775
ENSMUSG00000079478	-0.773429944593013	0.044824603372665	0.17682376905775
ENSMUSG00000102471	-2.16684250078719	0.044853255368063	0.176901021525437
ENSMUSG00000032329	0.320574094235171	0.044897118761835	0.177038224315165
ENSMUSG00000097266	-1.99338624241021	0.04491150781798	0.177059171989761
ENSMUSG00000007739	0.435385356949401	0.044964587686782	0.177232615074976
ENSMUSG00000024985	0.501735436715011	0.044981236656176	0.177262420899401
ENSMUSG00000023057	-2.93651674202936	0.045066503061557	0.177562568212843
ENSMUSG00000021772	-0.609153616270137	0.045160552464006	0.177861275371565
ENSMUSG00000039958	-0.930015705195122	0.045159767515614	0.177861275371565
ENSMUSG00000044018	-0.474206388725291	0.045206744920772	0.178007261439138
ENSMUSG00000047821	0.847112200219303	0.045216168663912	0.17800843635256
ENSMUSG00000078632	3.40779509227299	0.045276995961951	0.178211937092368
ENSMUSG00000005362	0.608425712925599	0.045395141660655	0.178640917565945
ENSMUSG00000020463	0.624046177454867	0.045427320357001	0.178731492175073
ENSMUSG00000107009	-2.720657217172	0.045463838308582	0.178839099392117
ENSMUSG00000104082	-3.30442337355241	0.045509245326251	0.178981622697415
ENSMUSG00000022472	-0.408767426122738	0.045537684387383	0.179049868923652
ENSMUSG00000026853	0.783485577149172	0.04555413438602	0.179049868923652
ENSMUSG00000104591	2.91233473045856	0.045550364452312	0.179049868923652
ENSMUSG00000026319	0.589131180970325	0.045572368417122	0.179085453407091
ENSMUSG00000031641	0.554442766247172	0.045596166524533	0.179142884268693
ENSMUSG00000045625	1.12959376364485	0.045620593748082	0.179166684566909
ENSMUSG00000020392	-0.380108157632632	0.045612134958373	0.179166684566909
ENSMUSG00000006395	-0.703011353796522	0.045638885159201	0.179202442190124
ENSMUSG00000038745	-3.61742903463524	0.045669690106507	0.179287310305419
ENSMUSG00000041625	-1.2935180008047	0.04568707355484	0.179319465560213
ENSMUSG00000035506	-3.42090919308846	0.045713434720041	0.179386837876451
ENSMUSG00000054263	-1.15247324334757	0.045765397170386	0.179435799197327
ENSMUSG00000038324	0.812917392039309	0.045742501899127	0.179435799197327
ENSMUSG00000026833	-0.901320546147757	0.045759585689425	0.179435799197327
ENSMUSG00000025809	1.30725857607555	0.045771904280817	0.179435799197327
ENSMUSG00000084760	-1.55533014018774	0.045758906319873	0.179435799197327
ENSMUSG00000025407	3.24167954736804	0.045788068921759	0.179463102362217
ENSMUSG00000024197	0.572676474687481	0.045890272928037	0.179827552030377
ENSMUSG00000047824	0.586593420085387	0.045903152732015	0.179841896032018
ENSMUSG00000015943	-0.761508651369206	0.04591874162892	0.179866845974968
ENSMUSG00000074136	1.18168795178934	0.045973113434307	0.180021491465014
ENSMUSG00000030579	-1.06944267221887	0.045976678652725	0.180021491465014
ENSMUSG00000027194	0.690517621854993	0.045986270261498	0.180022912701391
ENSMUSG00000034509	0.561105446270198	0.046011898896998	0.180087101080205
ENSMUSG00000049659	1.3780486973696	0.04606865570659	0.180273072591465
ENSMUSG00000103199	2.22502943995903	0.046112634264525	0.180408976453689
ENSMUSG00000053198	-3.57006731150224	0.046166510659068	0.180575152101434
ENSMUSG00000057788	0.565646650924928	0.046173622734503	0.180575152101434
ENSMUSG00000115116	1.15804956699228	0.046226561696498	0.180745948890276
ENSMUSG00000028636	0.729242894794263	0.046243382019234	0.18076158827505
ENSMUSG00000047098	0.539734486818019	0.046249094534309	0.18076158827505
ENSMUSG00000026667	0.785125926076683	0.04628332920347	0.180798614726026
ENSMUSG00000053768	-0.41933168723001	0.046286373196379	0.180798614726026
ENSMUSG00000030472	-2.944751780301	0.046284509222352	0.180798614726026
ENSMUSG00000066042	-0.604528052291693	0.046306712577436	0.180841850299909
ENSMUSG00000041842	-2.0423360154362	0.046356262001577	0.180919881461907
ENSMUSG00000040820	-0.846589646763434	0.046373305166376	0.180919881461907
ENSMUSG00000022843	1.19038243612078	0.046346427016264	0.180919881461907
ENSMUSG00000032265	-0.876542653144121	0.046368833708807	0.180919881461907
ENSMUSG00000061458	-0.788678079990976	0.046381146996547	0.180919881461907
ENSMUSG00000076470	1.99439992560173	0.046382341066848	0.180919881461907
ENSMUSG00000082976	-4.35170298638381	0.046395539014616	0.180935181838886
ENSMUSG00000038806	-0.421511549073474	0.046446769367617	0.18109876675077
ENSMUSG00000050241	-1.09754165520709	0.046529694026124	0.181385839601839
ENSMUSG00000101144	2.09782051331214	0.046540425482369	0.181391424552363
ENSMUSG00000027259	-0.874638109074472	0.046590444931438	0.181550101733431
ENSMUSG00000021278	1.17885399946818	0.046602695851214	0.181561571393974
ENSMUSG00000021552	0.97714668575451	0.046673256394908	0.18180016223951
ENSMUSG00000017119	0.735033549577305	0.046690975841828	0.181803405477231
ENSMUSG00000026303	6.34556105080366	0.046692728837901	0.181803405477231
ENSMUSG00000000320	3.86899556389474	0.04673887879876	0.181910476601639
ENSMUSG00000104034	-5.00858933085203	0.046736425686455	0.181910476601639
ENSMUSG00000021221	1.49211097508981	0.04678111409042	0.18203853831275
ENSMUSG00000031583	0.837635845758398	0.046824560033869	0.182141369301979
ENSMUSG00000075555	-1.17929553706534	0.04682874089253	0.182141369301979
ENSMUSG00000101439	1.63799837575217	0.046835551772119	0.182141369301979
ENSMUSG00000027828	-0.610833893289415	0.046847183875084	0.182150292176851
ENSMUSG00000040112	-0.453235450939104	0.046883896361239	0.182256709110939
ENSMUSG00000097074	3.2400127384672	0.046930614510101	0.182386943520231
ENSMUSG00000037972	1.60176671041357	0.046936097630162	0.182386943520231
ENSMUSG00000087233	-1.27034079078996	0.04703262218829	0.182689239551368
